id,type,inScheme,member,prefLabel,notation,topConceptOf,theme,broader,broaderTransitive,semanticRelation,narrower,narrowerTransitive,altLabel,belongsTo,hasTopConcept
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/87,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Met waterdamp vluchtige fenolen,Fol h2o_vlucht,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/88,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,CZV/BZV-verhoudingen,CZV/BZV,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/89,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,BZV/N-verhouding,BZV/N,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/9,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Geleidbaarheid (20°C),EC 20,null,http://www.eionet.europa.eu/gemet/concept/6229|http://www.eionet.europa.eu/gemet/concept/1686,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/322,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/322,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/322,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/90,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,BZV/P-verhouding,BZV/P,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/91,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,CZV/N-verhouding,CZV/N,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/92,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Gewicht fles 1 (neerslagwater),Deelgewicht 1,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/81,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/81,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/81,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/93,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Gewicht fles 2 (neerslagwater),Deelgewicht 2,null,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/81,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/81,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/81,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/94,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Verschil tss wegingen bemonsterde filter,Bem verschil,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/95,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Gemiddelde vd wegingen bemonsterde filter,Bem gem,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/96,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Deeltjesaantal 10-20 nm,NC10-20,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/97,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Deeltjesaantal 20-30 nm,NC20-30,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/98,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Deeltjesaantal 30-50 nm,NC30-50,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/99,http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,null,Deeltjesaantal 50-70 nm,NC50-70,https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.eionet.europa.eu/gemet/concept/1322|http://www.eionet.europa.eu/gemet/concept/6229,null,null,null,null,null,null,null,null
https://data.omgeving.vlaanderen.be/id/conceptscheme/fysico-chemische-eigenschap,http://www.w3.org/2004/02/skos/core#ConceptScheme,null,null,Codelijst fysico-chemische eigenschappen,null,null,null,null,null,null,null,null,null,https://data.omgeving.vlaanderen.be/id/dataset/codelijst-fysico-chemische-eigenschap,https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/100|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/101|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/102|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/103|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/115|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/11|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/12|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/15|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/16|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/17|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/18|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/1|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/23|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/26|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/27|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/28|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/29|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/30|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/31|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/32|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/33|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/36|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/37|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/38|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/39|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/3|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/40|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/41|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/42|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/43|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/44|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/45|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/46|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/47|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/49|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/4|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/50|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/52|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/53|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/58|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/5|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/62|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/63|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/64|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/65|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/66|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/67|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/68|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/69|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/6|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/70|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/71|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/72|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/73|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/74|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/75|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/76|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/77|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/78|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/79|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/81|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/82|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/84|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/85|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/86|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/87|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/88|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/89|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/90|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/91|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/94|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/95|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/96|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/97|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/98|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/99|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/322|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/331|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/117|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/118|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/119|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/120|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/121|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/122|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/150|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/151|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/152|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/166|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/167|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/168|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/169|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/170|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/171|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/173|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/174|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/175|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/176|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/177|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/178|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/179|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/180|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/181|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/182|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/183|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/184|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/185|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/186|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/187|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/188|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/189|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/190|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/191|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/192|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/193|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/194|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/195|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/196|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/197|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/199|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/200|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/201|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/202|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/203|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/204|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/207|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/208|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/209|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/210|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/211|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/212|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/213|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/214|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/215|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/216|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/217|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/218|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/219|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/220|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/221|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/330|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/248|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/249|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/250|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/251|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/252|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/253|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/254|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/255|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/256|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/257|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/258|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/259|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/260|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/261|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/262|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/263|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/264|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/265|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/280|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/281|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/282|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/283|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/284|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/285|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/286|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/287|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/288|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/289|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/290|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/291|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/292|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/293|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/294|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/295|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/296|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/297|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/298|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/299|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/300|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/301|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/302|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/303|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/304|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/305|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/306|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/307|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/308|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/309|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/310|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/311|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/312|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/313|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/314|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/315|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/316|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/317|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/318|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/319|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/320|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/321|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/324|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/325|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/326|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/327|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/328|https://data.omgeving.vlaanderen.be/id/concept/fysico-chemisch/329
